tick,nation_id,pop_stock,ind_stock,wealth_stock,army_size,culture_individualist,culture_progressive,culture_militaristic,culture_expansionist,culture_family
4,nation_panama,1.28,1.28,-7.44,,0.100000,0.200000,-0.400000,-0.300000,latin
5,nation_costa_rica,2.50,2.50,16.00,,0.100000,0.300000,-0.800000,-0.600000,latin
5,nation_guatemala,15.68,4.48,-3.90,,0.000000,0.000000,0.000000,0.000000,
5,nation_honduras,12.02,3.82,1.60,,-0.400000,-0.445323,0.145323,-0.009354,latin
5,nation_nicaragua,3.60,1.20,-10.70,,-0.300000,0.000000,-0.100000,-0.100000,latin
5,nation_panama,1.60,1.60,-9.30,,0.100000,0.200000,-0.400000,-0.300000,latin
6,nation_costa_rica,3.00,3.00,14.20,,0.100000,0.300000,-0.800000,-0.600000,latin
6,nation_guatemala,15.68,4.48,-7.40,,0.000000,0.000000,0.000000,0.000000,
6,nation_honduras,17.56,5.48,1.04,,-0.400000,-0.445346,0.145346,-0.009308,latin
6,nation_nicaragua,4.32,1.44,-12.84,,-0.300000,0.000000,-0.100000,-0.100000,latin
6,nation_panama,1.92,1.92,-11.16,,0.100000,0.200000,-0.400000,-0.300000,latin
7,nation_costa_rica,3.50,3.50,12.40,,0.100000,0.300000,-0.800000,-0.600000,latin
7,nation_guatemala,15.68,4.48,-10.90,,0.000000,0.000000,0.000000,0.000000,
7,nation_honduras,23.10,7.14,0.48,,-0.400000,-0.445378,0.145378,-0.009243,latin
7,nation_nicaragua,5.04,1.68,-14.98,,-0.300000,0.000000,-0.100000,-0.100000,latin
7,nation_panama,2.24,2.24,-13.02,,0.100000,0.200000,-0.400000,-0.300000,latin
8,nation_costa_rica,4.00,4.00,10.60,,0.100000,0.300000,-0.800000,-0.600000,latin
8,nation_guatemala,15.68,4.48,-14.40,,0.000000,0.000000,0.000000,0.000000,
8,nation_honduras,28.64,8.80,-0.08,,-0.400000,-0.445419,0.145419,-0.009162,latin
8,nation_nicaragua,5.76,1.92,-17.12,,-0.300000,0.000000,-0.100000,-0.100000,latin
8,nation_panama,2.56,2.56,-14.88,,0.100000,0.200000,-0.400000,-0.300000,latin
9,nation_costa_rica,4.50,4.50,8.80,,0.100000,0.300000,-0.800000,-0.600000,latin
9,nation_guatemala,15.68,4.48,-17.90,,0.000000,0.000000,0.000000,0.000000,
9,nation_honduras,34.18,10.46,-0.64,,-0.400000,-0.445466,0.145466,-0.009068,latin
9,nation_nicaragua,6.48,2.16,-19.26,,-0.300000,0.000000,-0.100000,-0.100000,latin
9,nation_panama,2.88,2.88,-16.74,,0.100000,0.200000,-0.400000,-0.300000,latin
10,nation_costa_rica,5.00,5.00,7.00,,0.100000,0.300000,-0.800000,-0.600000,latin
10,nation_guatemala,15.68,4.48,-21.40,,0.000000,0.000000,0.000000,0.000000,
10,nation_honduras,39.72,12.12,-1.20,,-0.400000,-0.445519,0.145519,-0.008962,latin
10,nation_nicaragua,7.20,2.40,-21.40,,-0.300000,0.000000,-0.100000,-0.100000,latin
10,nation_panama,3.20,3.20,-18.60,,0.100000,0.200000,-0.400000,-0.300000,latin
11,nation_costa_rica,5.50,5.50,5.20,,0.100000,0.300000,-0.800000,-0.600000,latin
11,nation_guatemala,15.68,4.48,-24.90,,0.000000,0.000000,0.000000,0.000000,
11,nation_honduras,45.26,13.78,-1.76,,-0.400000,-0.445577,0.145577,-0.008846,latin
11,nation_nicaragua,7.92,2.64,-23.54,,-0.300000,0.000000,-0.100000,-0.100000,latin
11,nation_panama,3.52,3.52,-20.46,,0.100000,0.200000,-0.400000,-0.300000,latin
12,nation_costa_rica,6.00,6.00,3.40,,0.100000,0.300000,-0.800000,-0.600000,latin
12,nation_guatemala,15.68,4.48,-27.40,,0.000000,0.000000,0.000000,0.000000,
12,nation_honduras,50.80,15.44,-2.32,,-0.400000,-0.445639,0.145639,-0.008721,latin
12,nation_nicaragua,8.64,2.88,-25.68,,-0.300000,0.000000,-0.100000,-0.100000,latin
12,nation_panama,3.84,3.84,-22.32,,0.100000,0.200000,-0.400000,-0.300000,latin
13,nation_costa_rica,6.50,6.50,1.60,,0.100000,0.300000,-0.800000,-0.600000,latin
13,nation_guatemala,15.68,4.48,-29.90,,0.000000,0.000000,0.000000,0.000000,
13,nation_honduras,56.34,17.10,-2.88,,-0.400000,-0.445705,0.145705,-0.008590,latin
13,nation_nicaragua,9.36,3.12,-27.82,,-0.300000,0.000000,-0.100000,-0.100000,latin
13,nation_panama,4.16,4.16,-24.18,,0.100000,0.200000,-0.400000,-0.300000,latin
14,nation_costa_rica,7.00,7.00,-0.20,,0.100000,0.300000,-0.800000,-0.600000,latin
14,nation_guatemala,15.68,4.48,-32.40,,0.000000,0.000000,0.000000,0.000000,
14,nation_honduras,61.88,18.76,-3.44,,-0.400000,-0.445774,0.145774,-0.008452,latin
14,nation_nicaragua,10.08,3.36,-29.96,,-0.300000,0.000000,-0.100000,-0.100000,latin
14,nation_panama,4.48,4.48,-26.04,,0.100000,0.200000,-0.400000,-0.300000,latin
