tick,nation_id,pop_stock,ind_stock,wealth_stock,army_size,culture_individualist,culture_progressive,culture_militaristic,culture_expansionist,culture_family
6,nation_panama,24.00,24.00,33.00,,0.100000,0.200000,-0.400000,-0.300000,latin
7,nation_ai_expansionist,88.00,40.00,55.50,,-0.138993,-0.038993,-0.161007,0.026791,latin
7,nation_costa_rica,35.00,35.00,31.50,,0.100000,0.300000,-0.800000,-0.600000,latin
7,nation_guatemala,98.00,28.00,17.50,,-0.400000,-0.500000,0.200000,0.100000,latin
7,nation_honduras,63.00,21.00,3.50,,-0.400000,-0.400000,0.100000,-0.100000,latin
7,nation_nicaragua,42.00,14.00,3.50,,-0.300000,0.000000,-0.100000,-0.100000,latin
7,nation_panama,28.00,28.00,38.50,,0.100000,0.200000,-0.400000,-0.300000,latin
8,nation_ai_expansionist,101.00,46.00,64.00,,-0.138888,-0.038888,-0.161112,0.026665,latin
8,nation_costa_rica,40.00,40.00,36.00,,0.100000,0.300000,-0.800000,-0.600000,latin
8,nation_guatemala,112.00,32.00,20.00,,-0.400000,-0.500000,0.200000,0.100000,latin
8,nation_honduras,72.00,24.00,4.00,,-0.400000,-0.400000,0.100000,-0.100000,latin
8,nation_nicaragua,48.00,16.00,4.00,,-0.300000,0.000000,-0.100000,-0.100000,latin
8,nation_panama,32.00,32.00,44.00,,0.100000,0.200000,-0.400000,-0.300000,latin
9,nation_ai_expansionist,114.00,52.00,72.50,,-0.138775,-0.038775,-0.161225,0.026530,latin
9,nation_costa_rica,45.00,45.00,40.50,,0.100000,0.300000,-0.800000,-0.600000,latin
9,nation_guatemala,126.00,36.00,22.50,,-0.400000,-0.500000,0.200000,0.100000,latin
9,nation_honduras,81.00,27.00,4.50,,-0.400000,-0.400000,0.100000,-0.100000,latin
9,nation_nicaragua,54.00,18.00,4.50,,-0.300000,0.000000,-0.100000,-0.100000,latin
9,nation_panama,36.00,36.00,49.50,,0.100000,0.200000,-0.400000,-0.300000,latin
10,nation_ai_expansionist,127.00,58.00,81.00,,-0.138656,-0.038656,-0.161344,0.026387,latin
10,nation_costa_rica,50.00,50.00,45.00,,0.100000,0.300000,-0.800000,-0.600000,latin
10,nation_guatemala,140.00,40.00,25.00,,-0.400000,-0.500000,0.200000,0.100000,latin
10,nation_honduras,90.00,30.00,5.00,,-0.400000,-0.400000,0.100000,-0.100000,latin
10,nation_nicaragua,60.00,20.00,5.00,,-0.300000,0.000000,-0.100000,-0.100000,latin
10,nation_panama,40.00,40.00,55.00,,0.100000,0.200000,-0.400000,-0.300000,latin
11,nation_ai_expansionist,140.00,64.00,89.50,,-0.138532,-0.038532,-0.161468,0.026238,latin
11,nation_costa_rica,55.00,55.00,49.50,,0.100000,0.300000,-0.800000,-0.600000,latin
11,nation_guatemala,154.00,44.00,27.50,,-0.400000,-0.500000,0.200000,0.100000,latin
11,nation_honduras,99.00,33.00,5.50,,-0.400000,-0.400000,0.100000,-0.100000,latin
11,nation_nicaragua,66.00,22.00,5.50,,-0.300000,0.000000,-0.100000,-0.100000,latin
11,nation_panama,44.00,44.00,60.50,,0.100000,0.200000,-0.400000,-0.300000,latin
12,nation_ai_expansionist,153.00,70.00,98.00,,-0.138404,-0.038404,-0.161596,0.026084,latin
12,nation_costa_rica,60.00,60.00,54.00,,0.100000,0.300000,-0.800000,-0.600000,latin
12,nation_guatemala,168.00,48.00,30.00,,-0.400000,-0.500000,0.200000,0.100000,latin
12,nation_honduras,108.00,36.00,6.00,,-0.400000,-0.400000,0.100000,-0.100000,latin
12,nation_nicaragua,72.00,24.00,6.00,,-0.300000,0.000000,-0.100000,-0.100000,latin
12,nation_panama,48.00,48.00,66.00,,0.100000,0.200000,-0.400000,-0.300000,latin
13,nation_ai_expansionist,166.00,76.00,106.50,,-0.138272,-0.038272,-0.161728,0.025926,latin
13,nation_costa_rica,65.00,65.00,58.50,,0.100000,0.300000,-0.800000,-0.600000,latin
13,nation_guatemala,182.00,52.00,32.50,,-0.400000,-0.500000,0.200000,0.100000,latin
13,nation_honduras,117.00,39.00,6.50,,-0.400000,-0.400000,0.100000,-0.100000,latin
13,nation_nicaragua,78.00,26.00,6.50,,-0.300000,0.000000,-0.100000,-0.100000,latin
13,nation_panama,52.00,52.00,71.50,,0.100000,0.200000,-0.400000,-0.300000,latin
14,nation_ai_expansionist,179.00,82.00,115.00,,-0.138137,-0.038137,-0.161863,0.025765,latin
14,nation_costa_rica,70.00,70.00,63.00,,0.100000,0.300000,-0.800000,-0.600000,latin
14,nation_guatemala,196.00,56.00,35.00,,-0.400000,-0.500000,0.200000,0.100000,latin
14,nation_honduras,126.00,42.00,7.00,,-0.400000,-0.400000,0.100000,-0.100000,latin
14,nation_nicaragua,84.00,28.00,7.00,,-0.300000,0.000000,-0.100000,-0.100000,latin
14,nation_panama,56.00,56.00,77.00,,0.100000,0.200000,-0.400000,-0.300000,latin
15,nation_ai_expansionist,192.00,88.00,123.50,,-0.138001,-0.038001,-0.161999,0.025601,latin
15,nation_costa_rica,75.00,75.00,67.50,,0.100000,0.300000,-0.800000,-0.600000,latin
15,nation_guatemala,210.00,60.00,37.50,,-0.400000,-0.500000,0.200000,0.100000,latin
15,nation_honduras,135.00,45.00,7.50,,-0.400000,-0.400000,0.100000,-0.100000,latin
15,nation_nicaragua,90.00,30.00,7.50,,-0.300000,0.000000,-0.100000,-0.100000,latin
15,nation_panama,60.00,60.00,82.50,,0.100000,0.200000,-0.400000,-0.300000,latin
