tick,territory_id,owner_id,unrest,equilibrium,conquest_shock,base,compat_pressure,distance_pressure,infra_bonus,overexpansion,rapid_expansion,is_in_revolt,compat_total
2,costa_rica,nation_costa_rica,0.015351,0.073335,0.000000,0.020000,0.003335,0.000000,0.000000,0.000000,0.050000,0,0.993937
2,panama,nation_panama,0.003800,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
3,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
3,guatemala,nation_guatemala,0.005420,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
3,belize,nation_costa_rica,0.174797,0.555662,0.266312,0.020000,0.144349,0.160000,-0.080000,0.000000,0.045000,0,0.737546
3,honduras,nation_honduras,0.005420,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
3,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
3,nicaragua,nation_nicaragua,0.005420,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
3,costa_rica,nation_costa_rica,0.021149,0.068277,0.000000,0.020000,0.003277,0.000000,0.000000,0.000000,0.045000,0,0.994041
3,panama,nation_panama,0.005420,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
4,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
4,guatemala,nation_guatemala,0.006878,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
4,belize,nation_costa_rica,0.212883,0.521190,0.237045,0.020000,0.144145,0.160000,-0.080000,0.000000,0.040000,0,0.737918
4,honduras,nation_honduras,0.006878,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
4,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
4,nicaragua,nation_nicaragua,0.006878,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
4,costa_rica,nation_costa_rica,0.025862,0.063223,0.000000,0.020000,0.003223,0.000000,0.000000,0.000000,0.040000,0,0.994140
4,panama,nation_panama,0.006878,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
5,guatemala,nation_guatemala,0.008190,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,belize,nation_costa_rica,0.243714,0.489708,0.210757,0.020000,0.143951,0.160000,-0.080000,0.000000,0.035000,0,0.738271
5,honduras,nation_honduras,0.008190,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
5,nicaragua,nation_nicaragua,0.008190,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,costa_rica,nation_costa_rica,0.029598,0.058172,0.000000,0.020000,0.003172,0.000000,0.000000,0.000000,0.035000,0,0.994234
5,panama,nation_panama,0.008190,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
6,guatemala,nation_guatemala,0.009371,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,belize,nation_costa_rica,0.268313,0.460938,0.187174,0.020000,0.143764,0.160000,-0.080000,0.000000,0.030000,0,0.738611
6,honduras,nation_honduras,0.009371,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
6,nicaragua,nation_nicaragua,0.009371,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,costa_rica,nation_costa_rica,0.032456,0.053122,0.000000,0.020000,0.003122,0.000000,0.000000,0.000000,0.030000,0,0.994324
6,panama,nation_panama,0.009371,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
7,guatemala,nation_guatemala,0.010434,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,belize,nation_costa_rica,0.283576,0.388025,0.159442,0.020000,0.143583,0.160000,-0.120000,0.000000,0.025000,0,0.738940
7,honduras,nation_honduras,0.010434,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
7,nicaragua,nation_nicaragua,0.010434,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,costa_rica,nation_costa_rica,0.034522,0.048074,0.000000,0.020000,0.003074,0.000000,0.000000,0.000000,0.025000,0,0.994411
7,panama,nation_panama,0.010434,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
8,guatemala,nation_guatemala,0.011391,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,belize,nation_costa_rica,0.294021,0.359067,0.135660,0.020000,0.143407,0.160000,-0.120000,0.000000,0.020000,0,0.739260
8,honduras,nation_honduras,0.011391,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
8,nicaragua,nation_nicaragua,0.011391,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,costa_rica,nation_costa_rica,0.035877,0.043027,0.000000,0.020000,0.003027,0.000000,0.000000,0.000000,0.020000,0,0.994496
8,panama,nation_panama,0.011391,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
9,guatemala,nation_guatemala,0.012252,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,belize,nation_costa_rica,0.300525,0.333525,0.115291,0.020000,0.143235,0.160000,-0.120000,0.000000,0.015000,0,0.739573
9,honduras,nation_honduras,0.012252,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
9,nicaragua,nation_nicaragua,0.012252,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,costa_rica,nation_costa_rica,0.036592,0.037982,0.000000,0.020000,0.002982,0.000000,0.000000,0.000000,0.015000,0,0.994579
9,panama,nation_panama,0.012252,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
10,guatemala,nation_guatemala,0.013026,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,belize,nation_costa_rica,0.303825,0.310932,0.097866,0.020000,0.143066,0.160000,-0.120000,0.000000,0.010000,0,0.739880
10,honduras,nation_honduras,0.013026,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
10,nicaragua,nation_nicaragua,0.013026,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,costa_rica,nation_costa_rica,0.036731,0.032937,0.000000,0.020000,0.002937,0.000000,0.000000,0.000000,0.010000,0,0.994661
10,panama,nation_panama,0.013026,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
11,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
11,guatemala,nation_guatemala,0.013724,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
11,belize,nation_costa_rica,0.304536,0.290877,0.082978,0.020000,0.142899,0.160000,-0.120000,0.000000,0.005000,0,0.740183
11,honduras,nation_honduras,0.013724,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
11,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
11,nicaragua,nation_nicaragua,0.013724,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
11,costa_rica,nation_costa_rica,0.036352,0.027893,0.000000,0.020000,0.002893,0.000000,0.000000,0.000000,0.005000,0,0.994741
11,panama,nation_panama,0.013724,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
12,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
12,guatemala,nation_guatemala,0.014351,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
12,belize,nation_costa_rica,0.303170,0.273008,0.070273,0.020000,0.142735,0.160000,-0.120000,0.000000,0.000000,0,0.740481
12,honduras,nation_honduras,0.014351,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
12,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
12,nicaragua,nation_nicaragua,0.014351,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
12,costa_rica,nation_costa_rica,0.035506,0.022849,0.000000,0.020000,0.002849,0.000000,0.000000,0.000000,0.000000,0,0.994820
12,panama,nation_panama,0.014351,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
13,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
13,guatemala,nation_guatemala,0.014916,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
13,belize,nation_costa_rica,0.300154,0.262017,0.059444,0.020000,0.142573,0.160000,-0.120000,0.000000,0.000000,0,0.740776
13,honduras,nation_honduras,0.014916,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
13,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
13,nicaragua,nation_nicaragua,0.014916,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
13,costa_rica,nation_costa_rica,0.034240,0.022806,0.000000,0.020000,0.002806,0.000000,0.000000,0.000000,0.000000,0,0.994898
13,panama,nation_panama,0.014916,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
14,guatemala,nation_guatemala,0.015425,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,belize,nation_costa_rica,0.296340,0.252693,0.050281,0.020000,0.142413,0.160000,-0.120000,0.000000,0.000000,0,0.741068
14,honduras,nation_honduras,0.015425,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
14,nicaragua,nation_nicaragua,0.015425,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,costa_rica,nation_costa_rica,0.033097,0.022763,0.000000,0.020000,0.002763,0.000000,0.000000,0.000000,0.000000,0,0.994976
14,panama,nation_panama,0.015425,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
15,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
15,guatemala,nation_guatemala,0.015882,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
15,belize,nation_costa_rica,0.291976,0.244781,0.042527,0.020000,0.142254,0.160000,-0.120000,0.000000,0.000000,0,0.741357
15,honduras,nation_honduras,0.015882,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
15,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
15,nicaragua,nation_nicaragua,0.015882,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
15,costa_rica,nation_costa_rica,0.032063,0.022721,0.000000,0.020000,0.002721,0.000000,0.000000,0.000000,0.000000,0,0.995052
15,panama,nation_panama,0.015882,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
16,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
16,guatemala,nation_guatemala,0.016294,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
16,belize,nation_costa_rica,0.287256,0.238064,0.035968,0.020000,0.142097,0.160000,-0.120000,0.000000,0.000000,0,0.741642
16,honduras,nation_honduras,0.016294,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
16,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
16,nicaragua,nation_nicaragua,0.016294,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
16,costa_rica,nation_costa_rica,0.031129,0.022679,0.000000,0.020000,0.002679,0.000000,0.000000,0.000000,0.000000,0,0.995128
16,panama,nation_panama,0.016294,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
17,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
17,guatemala,nation_guatemala,0.016665,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
17,belize,nation_costa_rica,0.282337,0.232359,0.030418,0.020000,0.141941,0.160000,-0.120000,0.000000,0.000000,0,0.741925
17,honduras,nation_honduras,0.016665,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
17,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
17,nicaragua,nation_nicaragua,0.016665,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
17,costa_rica,nation_costa_rica,0.030284,0.022638,0.000000,0.020000,0.002638,0.000000,0.000000,0.000000,0.000000,0,0.995203
17,panama,nation_panama,0.016665,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
18,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
18,guatemala,nation_guatemala,0.016998,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
18,belize,nation_costa_rica,0.277339,0.227510,0.025723,0.020000,0.141787,0.160000,-0.120000,0.000000,0.000000,0,0.742205
18,honduras,nation_honduras,0.016998,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
18,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
18,nicaragua,nation_nicaragua,0.016998,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
18,costa_rica,nation_costa_rica,0.029520,0.022597,0.000000,0.020000,0.002597,0.000000,0.000000,0.000000,0.000000,0,0.995278
18,panama,nation_panama,0.016998,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
19,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
19,guatemala,nation_guatemala,0.017298,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
19,belize,nation_costa_rica,0.272356,0.223387,0.021752,0.020000,0.141635,0.160000,-0.120000,0.000000,0.000000,0,0.742483
19,honduras,nation_honduras,0.017298,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
19,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
19,nicaragua,nation_nicaragua,0.017298,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
19,costa_rica,nation_costa_rica,0.028827,0.022557,0.000000,0.020000,0.002557,0.000000,0.000000,0.000000,0.000000,0,0.995351
19,panama,nation_panama,0.017298,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
20,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
20,guatemala,nation_guatemala,0.017568,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
20,belize,nation_costa_rica,0.267459,0.219877,0.018393,0.020000,0.141484,0.160000,-0.120000,0.000000,0.000000,0,0.742757
20,honduras,nation_honduras,0.017568,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
20,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
20,nicaragua,nation_nicaragua,0.017568,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
20,costa_rica,nation_costa_rica,0.028200,0.022517,0.000000,0.020000,0.002517,0.000000,0.000000,0.000000,0.000000,0,0.995424
20,panama,nation_panama,0.017568,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
21,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
21,guatemala,nation_guatemala,0.017812,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
21,belize,nation_costa_rica,0.262701,0.216886,0.015552,0.020000,0.141335,0.160000,-0.120000,0.000000,0.000000,0,0.743028
21,honduras,nation_honduras,0.017812,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
21,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
21,nicaragua,nation_nicaragua,0.017812,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
21,costa_rica,nation_costa_rica,0.027632,0.022477,0.000000,0.020000,0.002477,0.000000,0.000000,0.000000,0.000000,0,0.995496
21,panama,nation_panama,0.017812,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
22,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
22,guatemala,nation_guatemala,0.018030,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
22,belize,nation_costa_rica,0.258120,0.214336,0.013149,0.020000,0.141187,0.160000,-0.120000,0.000000,0.000000,0,0.743296
22,honduras,nation_honduras,0.018030,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
22,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
22,nicaragua,nation_nicaragua,0.018030,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
22,costa_rica,nation_costa_rica,0.027117,0.022438,0.000000,0.020000,0.002438,0.000000,0.000000,0.000000,0.000000,0,0.995567
22,panama,nation_panama,0.018030,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
23,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
23,guatemala,nation_guatemala,0.018227,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
23,belize,nation_costa_rica,0.253741,0.212157,0.011116,0.020000,0.141041,0.160000,-0.120000,0.000000,0.000000,0,0.743561
23,honduras,nation_honduras,0.018227,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
23,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
23,nicaragua,nation_nicaragua,0.018227,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
23,costa_rica,nation_costa_rica,0.026649,0.022399,0.000000,0.020000,0.002399,0.000000,0.000000,0.000000,0.000000,0,0.995637
23,panama,nation_panama,0.018227,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
24,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
24,guatemala,nation_guatemala,0.018405,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
24,belize,nation_costa_rica,0.249583,0.210295,0.009398,0.020000,0.140897,0.160000,-0.120000,0.000000,0.000000,0,0.743824
24,honduras,nation_honduras,0.018405,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
24,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
24,nicaragua,nation_nicaragua,0.018405,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
24,costa_rica,nation_costa_rica,0.026224,0.022361,0.000000,0.020000,0.002361,0.000000,0.000000,0.000000,0.000000,0,0.995707
24,panama,nation_panama,0.018405,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
25,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
25,guatemala,nation_guatemala,0.018564,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
25,belize,nation_costa_rica,0.245654,0.208699,0.007944,0.020000,0.140755,0.160000,-0.120000,0.000000,0.000000,0,0.744083
25,honduras,nation_honduras,0.018564,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
25,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
25,nicaragua,nation_nicaragua,0.018564,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
25,costa_rica,nation_costa_rica,0.025837,0.022323,0.000000,0.020000,0.002323,0.000000,0.000000,0.000000,0.000000,0,0.995776
25,panama,nation_panama,0.018564,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
26,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
26,guatemala,nation_guatemala,0.018708,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
26,belize,nation_costa_rica,0.241958,0.207329,0.006715,0.020000,0.140614,0.160000,-0.120000,0.000000,0.000000,0,0.744338
26,honduras,nation_honduras,0.018708,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
26,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
26,nicaragua,nation_nicaragua,0.018708,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
26,costa_rica,nation_costa_rica,0.025486,0.022286,0.000000,0.020000,0.002286,0.000000,0.000000,0.000000,0.000000,0,0.995844
26,panama,nation_panama,0.018708,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
27,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
27,guatemala,nation_guatemala,0.018837,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
27,belize,nation_costa_rica,0.238496,0.206151,0.005676,0.020000,0.140475,0.160000,-0.120000,0.000000,0.000000,0,0.744591
27,honduras,nation_honduras,0.018837,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
27,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
27,nicaragua,nation_nicaragua,0.018837,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
27,costa_rica,nation_costa_rica,0.025166,0.022249,0.000000,0.020000,0.002249,0.000000,0.000000,0.000000,0.000000,0,0.995911
27,panama,nation_panama,0.018837,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
28,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
28,guatemala,nation_guatemala,0.018953,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
28,belize,nation_costa_rica,0.235261,0.205135,0.004798,0.020000,0.140338,0.160000,-0.120000,0.000000,0.000000,0,0.744840
28,honduras,nation_honduras,0.018953,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
28,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
28,nicaragua,nation_nicaragua,0.018953,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
28,costa_rica,nation_costa_rica,0.024874,0.022213,0.000000,0.020000,0.002213,0.000000,0.000000,0.000000,0.000000,0,0.995977
28,panama,nation_panama,0.018953,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
29,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
29,guatemala,nation_guatemala,0.019058,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
29,belize,nation_costa_rica,0.232249,0.204257,0.004055,0.020000,0.140203,0.160000,-0.120000,0.000000,0.000000,0,0.745086
29,honduras,nation_honduras,0.019058,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
29,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
